window_id,method,feature,statistic,p_value,severity,status,minimum_detectable_effect
2014-10,kl,installment,0.003095312168570839,2.0998245976838732e-30,none,ok,0.00017128562217652834
2014-10,kl,annual_inc,0.002031984514045104,6.679404362340011e-19,none,ok,0.00017128562217652834
2014-10,kl,dti,0.028221973816745793,0.0,none,ok,0.00017128562217652834
2014-10,kl,delinq_2yrs,0.0037152305060933477,2.315575698677015e-44,none,ok,1.9031735797392038e-05
2014-10,kl,inq_last_6mths,0.015135605367530384,2.0258692162356783e-173,none,ok,3.8063471594784075e-05
2014-10,kl,open_acc,0.010295882310918082,9.531215991939112e-111,none,ok,0.00017128562217652834
2014-10,kl,pub_rec,0.009557468698377987,3.1795986767885644e-111,none,ok,1.9031735797392038e-05
2014-10,kl,revol_bal,0.012733366494271684,3.0901144846833895e-138,none,ok,0.00017128562217652834
2014-10,kl,revol_util,0.005638284703145462,1.769478883452251e-58,none,ok,0.000171387461554756
2014-10,kl,total_acc,0.005091562796456579,1.970387642864882e-52,none,ok,0.00017128562217652834
2014-10,kl,tot_coll_amt,0.0,,none,ok,0.0
2014-10,kl,tot_cur_bal,0.004249587488155647,4.2539104949437186e-43,none,ok,0.00017128562217652834
2014-10,kl,total_rev_hi_lim,0.005306454171726996,8.036509154734406e-55,none,ok,0.00017128562217652834
2014-10,kl,acc_open_past_24mths,0.024177632573883515,4.234375056831595e-270,none,ok,0.00013322215058174426
2014-10,kl,avg_cur_bal,0.005476254111009793,1.0374176281681514e-56,none,ok,0.00017128765769119922
2014-10,kl,bc_open_to_buy,0.0018168865528011152,2.081250928731347e-16,none,ok,0.0001731396980669003
2014-10,kl,bc_util,0.003261487670463664,8.072529718092153e-32,none,ok,0.00017323782303328797
2014-10,kl,mo_sin_old_rev_tl_op,0.002928765954287215,1.3786248727213324e-28,none,ok,0.00017128562217652834
2014-10,kl,mort_acc,0.0019473190099372623,1.7140157204929632e-20,none,ok,9.515867898696019e-05
2014-10,kl,num_actv_bc_tl,0.0030502589457817014,5.185486636576099e-32,none,ok,0.00011419041478435223
2014-10,kl,num_sats,0.010084464767575449,2.2906007630381116e-108,none,ok,0.00017128562217652834
2014-10,kl,pct_tl_nvr_dlq,0.012990786802575094,2.5265145879485706e-146,none,ok,7.617316666179659e-05
2014-10,kl,percent_bc_gt_75,0.0025922373826903857,1.3142948687331567e-26,none,ok,0.00011546668111206625
2014-10,kl,tot_hi_cred_lim,0.0032991007083035652,1.2380893450603385e-32,none,ok,0.00017128562217652834
